#Cloudy 17.00 models results grids
# O/H: 6.9 - 9.1, log N/O: -2.0 - 0.0, log U: -4.0 - -1.5
# SED: POPSTAR, Chabrier IMF, age = 1 Myr
# Plane-parallel geometry
#
12+log(O/H)     	 log(N/O)        	 log(U)          	 OII_3727        	 NeIII_3868      	 OIII_4363       	 HeI_4471        	 HeII_4686       	 OIII_5007       	 NII_5755        	 HeI_5876        	 SIII_6312       	 NII_6584        	 HeI_6678        	 SII_6717,31     	 ArIII_7135      	 OII_7325        	 SIII_9069      	source
7.5000 -2.0000 -3.7500 1.4410 0.0357 0.0013 0.0229 0.0000 0.1150 0.0000 0.0587 0.0033 0.0208 0.0166 0.3210 0.0225 0.0329 0.0331	HII
7.5000 -2.0000 -3.5000 1.5182 0.0538 0.0043 0.0225 0.0000 0.3238 0.0000 0.0577 0.0050 0.0197 0.0163 0.2600 0.0255 0.0374 0.0453	HII
7.5000 -2.0000 -3.2500 1.3930 0.0762 0.0111 0.0222 0.0000 0.7338 0.0000 0.0567 0.0070 0.0164 0.0160 0.2009 0.0286 0.0367 0.0582	HII
7.5000 -2.0000 -3.0000 1.1033 0.1013 0.0221 0.0218 0.0000 1.2988 0.0000 0.0559 0.0093 0.0120 0.0157 0.1492 0.0316 0.0306 0.0702	HII
7.5000 -2.0000 -2.7500 0.7922 0.1282 0.0361 0.0216 0.0000 1.8999 0.0000 0.0552 0.0115 0.0082 0.0155 0.1080 0.0340 0.0231 0.0797	HII
7.5000 -2.0000 -2.5000 0.5464 0.1564 0.0523 0.0213 0.0000 2.4671 0.0000 0.0547 0.0134 0.0055 0.0153 0.0774 0.0352 0.0165 0.0854	HII
7.5000 -2.0000 -2.2500 0.3779 0.1853 0.0703 0.0212 0.0000 2.9877 0.0000 0.0544 0.0146 0.0038 0.0151 0.0559 0.0347 0.0117 0.0861	HII
7.5000 -2.0000 -2.0000 0.2690 0.2145 0.0897 0.0210 0.0000 3.4679 0.0000 0.0541 0.0148 0.0027 0.0150 0.0412 0.0324 0.0086 0.0816	HII
7.5000 -2.0000 -1.7500 0.1989 0.2435 0.1104 0.0209 0.0000 3.9147 0.0000 0.0539 0.0141 0.0020 0.0150 0.0315 0.0287 0.0055 0.0732	HII
7.5000 -2.0000 -1.5000 0.1529 0.2722 0.1323 0.0207 0.0000 4.3359 0.0000 0.0537 0.0127 0.0015 0.0149 0.0250 0.0245 0.0044 0.0629	HII
7.6000 -2.0000 -3.7500 1.7552 0.0426 0.0016 0.0230 0.0000 0.1382 0.0000 0.0588 0.0040 0.0257 0.0166 0.3980 0.0220 0.0395 0.0408	HII
7.6000 -2.0000 -3.5000 1.8488 0.0643 0.0050 0.0226 0.0000 0.3887 0.0000 0.0578 0.0060 0.0244 0.0163 0.3225 0.0250 0.0447 0.0559	HII
7.6000 -2.0000 -3.2500 1.6968 0.0910 0.0127 0.0222 0.0000 0.8793 0.0000 0.0569 0.0084 0.0204 0.0160 0.2490 0.0280 0.0438 0.0717	HII
7.6000 -2.0000 -3.0000 1.3463 0.1207 0.0252 0.0219 0.0000 1.5539 0.0000 0.0561 0.0111 0.0150 0.0158 0.1847 0.0308 0.0367 0.0862	HII
7.6000 -2.0000 -2.7500 0.9675 0.1521 0.0410 0.0217 0.0000 2.2666 0.0000 0.0555 0.0136 0.0103 0.0156 0.1336 0.0330 0.0277 0.0977	HII
7.6000 -2.0000 -2.5000 0.6676 0.1844 0.0589 0.0215 0.0000 2.9336 0.0000 0.0551 0.0158 0.0069 0.0154 0.0956 0.0342 0.0199 0.1044	HII
7.6000 -2.0000 -2.2500 0.4616 0.2173 0.0783 0.0213 0.0000 3.5375 0.0000 0.0547 0.0171 0.0047 0.0153 0.0689 0.0337 0.0142 0.1051	HII
7.6000 -2.0000 -2.2500 0.4616 0.2173 0.0783 0.0213 0.0000 3.5375 0.0000 0.0547 0.0171 0.0047 0.0153 0.0689 0.0337 0.0142 0.1051	HII
7.6000 -2.0000 -2.0000 0.3281 0.2502 0.0991 0.0212 0.0000 4.0893 0.0000 0.0545 0.0172 0.0033 0.0152 0.0508 0.0314 0.0103 0.0996	HII
7.6000 -2.0000 -1.7500 0.2423 0.2828 0.1213 0.0211 0.0000 4.6022 0.0000 0.0543 0.0164 0.0024 0.0151 0.0387 0.0278 0.0078 0.0893	HII
7.6000 -2.0000 -1.5000 0.1858 0.3151 0.1447 0.0209 0.0000 5.0844 0.0000 0.0541 0.0148 0.0019 0.0150 0.0308 0.0238 0.0052 0.0766	HII
7.6000 -2.0000 -4.0000 1.5334 0.0269 0.0000 0.0233 0.0000 0.0433 0.0000 0.0597 0.0025 0.0250 0.0169 0.4693 0.0191 0.0318 0.0281	HII
7.7000 -2.0000 -4.0000 1.8463 0.0316 0.0000 0.0233 0.0000 0.0517 0.0000 0.0597 0.0030 0.0307 0.0169 0.5776 0.0295 0.0374 0.0345	HII
7.7000 -2.0000 -3.7500 2.1113 0.0501 0.0018 0.0230 0.0000 0.1640 0.0000 0.0589 0.0047 0.0316 0.0166 0.4905 0.0339 0.0465 0.0500	HII
